Id,Predicted
176,0.7481865962145534
177,0.9419787439609595
178,0.8544718667988651
179,0.848645414279507
180,0.8517787505903774
181,0.924658141532742
182,0.9452669835220254
183,0.8961931894318532
184,0.9417464831056102
185,0.7818656144020946
186,0.07658047441812324
187,0.9127197007156946
188,0.9109469028877892
189,0.8999552266383641
190,0.9429330660782422
191,0.41228449920978
192,0.915410084895783
193,0.9359165801834705
194,0.9430265011914202
195,0.6679534936241203
196,0.9221033366803274
197,0.9103442600697133
198,0.9466824040104165
199,0.9451705319017337
200,0.9250919054878486
201,0.8955955234166076
202,0.9173306788494331
203,0.9385013746725308
204,0.9191377700977859
205,0.8744655192273232
206,0.9183248956576151
207,0.9137771673650169
208,0.8216232162149405
209,0.916959865216613
210,0.932386222536335
211,0.9433968862881343
212,0.7893537689907878
213,0.8418828752285556
214,0.9399517807518377
215,0.9193021512799018
216,0.9298462155176364
217,0.9084216386555395
218,0.9097588377503515
219,0.9344658259167625
220,0.9447070866840507
221,0.8614007683367273
222,0.8857469283338795
223,0.8913600566818509
224,0.9001524513866365
225,0.5110098745111921
226,0.9113115035557303
227,0.9032212292450967
228,0.923972024417791
229,0.9121777307837495
230,0.9342743906425035
231,0.7880822014792995
232,0.9202526165197007
233,0.926400684468784
234,0.8792858496111766
235,0.8416615929870988
236,0.6985084635953984
237,0.8397212811556288
238,0.8099291767626486
239,0.913365817509961
240,0.8759938930172255
241,0.9116611058980105
242,0.8173475107510046
243,0.9449563952536504
244,0.9335049835961801
245,0.7880990782341644
246,0.9437133442451475
247,0.9131204961088557
248,0.8905836990060252
249,0.9323360132437376
250,0.944092887121122
251,0.9449599939808724
252,0.9263108633840591
253,0.8734268432409632
254,0.8506327718428739
255,0.9374504983703776
256,0.9226329582311366
257,0.9074746021498488
258,0.674659038339217
259,0.37268421348926595
260,0.9303692291218976
261,0.8848590126211722
262,0.8905530430098325
263,0.9303746036945201
264,0.04188623963472511
265,0.7394698537719684
266,0.8621316409839063
267,0.9463223838497902
268,0.8577608052977175
269,0.9246764079676278
270,0.8961051191726561
271,0.9150227208059052
272,0.8987868567721928
273,0.9095822119150233
274,0.9319291199243083
275,0.7965724389104841
276,0.9082640420943152
277,0.6800381082326352
278,0.8339884167406323
279,0.8634475625977572
280,0.9269237049038918
281,0.9413810219397799
282,0.9234447231538783
283,0.626223113370291
284,0.9420648444194688
285,0.9441908911773893
286,0.9239640306478097
287,0.9144951722446428
288,0.27006978723319525
289,0.48910898512411843
290,0.9383630963548427
291,0.9352939309475321
292,0.9445876945618593
293,0.9023680321165568
294,0.8866174597281964
295,0.8408513926989591
296,0.9362127692560536
297,0.41924263458445366
298,0.8187824691190866
299,0.9235978186023793
300,0.42786816271756917
301,0.9128247296342333
302,0.9189145497655093
303,0.9232475308013954
304,0.8150026255046134
305,0.8721969203610559
306,0.9297721797250406
307,0.7884066813723798
308,0.9241367703282514
309,0.9309923203523047
310,0.846327837868753
311,0.06426764781549589
312,0.8417515080810059
313,0.8967507141758032
314,0.9034673226810845
315,0.9329048819524474
316,0.9460223716000403
317,0.632153621614727
318,0.7967099038056057
319,0.814409897789913
320,0.9284034743960816
321,0.6096092203814504
322,0.9234481330120919
323,0.847718040723764
324,0.930283371105749
325,0.9103515016109226
326,0.9171971289124967
327,0.9309231907925817
328,0.9343709631006283
329,0.9388844671892198
330,0.936119879350134
331,0.9324952240269269
332,0.9294342701064385
333,0.7719917194487376
334,0.9355939101191122
335,0.8525072477414202
336,0.14423777453891093
337,0.9383107950198891
338,0.9256113918916142
339,0.5842843617053503
340,0.9396813538144073
341,0.927418657245186
342,0.8557508695191753
343,0.7867722572413209
344,0.24347018262324766
345,0.9119793012055221
346,0.9081117412465225
347,0.9148500713458401
348,0.9263813020787323
349,0.9222256769276106
350,0.8250286427843951
351,0.9042897128907013
352,0.9153113210884998
353,0.7951959686136825
354,0.9167338748203108
355,0.9255292916435792
356,0.9000884901066846
357,0.9259731795776961
358,0.8157537169566556
359,0.931411587275977
360,0.7095490801800677
361,0.7835824627632793
362,0.45290077426290065
363,0.9398784583469304
364,0.9179116702316286
365,0.9142876317869584
366,0.9249890394837106
367,0.8943937548730642
368,0.852149758381243
369,0.8985878272363547
370,0.2512552506675711
371,0.5308611450028399
372,0.9370413713999289
373,0.92608829478298
374,0.8127670131125505
375,0.9279411574481982
376,0.9002076289238078
377,0.9143213911046371
378,0.9336933140774575
379,0.8982158585100912
380,0.9214079519491619
381,0.907109278068795
382,0.909315435603399
383,0.944163543545341
384,0.7552306148013147
385,0.3106491430961828
386,0.13015552388790858
387,0.9344369061457065
388,0.9247903251956057
389,0.9434275182486204
390,0.8100434266117699
391,0.9459871748452044
392,0.08068099946102077
393,0.926129746968251
394,0.9158283439840946
395,0.6707629874330913
396,0.9356361980858944
397,0.7519640565228439
398,0.8735100729170101
399,0.9154942299188302
400,0.9131456501282089
401,0.21878786225334315
402,0.8895724314403608
403,0.9403794399456157
404,0.8175146818770906
405,0.9094155823487627
406,0.741220550146279
407,0.9256573547787375
408,0.9206100002560044
409,0.9437228134999506
410,0.837709632524718
411,0.7958715016828426
412,0.12187592941869511
413,0.8969518271033801
414,0.23731906208459325
415,0.8787244684201886
416,0.871249213500176
417,0.8976203904898705
418,0.9382088403429719
419,0.8923714664554779
420,0.8917143953407958
421,0.7215360600003752
422,0.9301353150760086
423,0.9434044590437729
424,0.9371787024824281
425,0.8882766412177757
426,0.9372191255661482
427,0.9187877910190668
428,0.9101781618814119
429,0.8705310756300783
430,0.6217036795799442
431,0.9301988970042914
432,0.8744743716507648
433,0.8607320803479996
434,0.9464258452414034
435,0.9464312674432449
436,0.6872082533142169
437,0.8365470498748081
438,0.8715124661646264
439,0.9463618186590009
440,0.9268186121424064
441,0.5114292048837796
442,0.9064469333671692
443,0.837723091555494
444,0.9304848888137203
445,0.9245798604048654
446,0.6676173431489014
447,0.903976097998043
448,0.9314034685419313
449,0.9157584675060401
450,0.6391619799210686
451,0.8686425423877596
452,0.874780395739168
453,0.8963642102230531
454,0.8915953977020337
455,0.9050666790712532
456,0.9377105622587114
457,0.5516391776882565
458,0.9415482006616195
459,0.9369476712765836
460,0.5957827319397914
461,0.8806858434458409
462,0.935850195915175
463,0.8766767259420142
464,0.7384325533468077
465,0.8595634052004926
466,0.8507992872435993
467,0.6348187551109576
468,0.9338801865294636
469,0.9068627757667087
470,0.9175240866418933
471,0.9378594549125998
472,0.7910794050040704
473,0.8373861597654406
474,0.9099622187949523
475,0.868803070600304
476,0.9151186704941668
477,0.7621533706919357
478,0.7780261305527475
479,0.8491509311760719
480,0.7232962749036737
481,0.89333826004207
482,0.9027245923464442
483,0.6137611158792529
484,0.8983560484590569
485,0.9437437017110722
486,0.891871255184167
487,0.15448721756472397
488,0.8513426287449883
489,0.4344400369449306
490,0.8961949947149332
491,0.6083075252117557
492,0.042724847863324006
493,0.8678656925599355
494,0.8526454131320088
495,0.8682066015503402
496,0.9407543211565459
497,0.9029496863791258
498,0.16118563784543474
499,0.7771209173948994
500,0.9236717908998283
501,0.6508780235933711
502,0.7524865373284921
503,0.7643583273810547
504,0.7600169426347253
505,0.912685945498863
506,0.8920446881051124
507,0.8837516295369264
508,0.9311221888644265
509,0.9410964455506552
510,0.916065793226094
511,0.7942952901478479
512,0.8274230501664419
513,0.678142032725369
514,0.9375634547459086
515,0.8113148133706932
516,0.8329597699722289
517,0.9143631556409815
518,0.8825531202597146
519,0.9029271584104978
520,0.9108066994997494
521,0.6164561886281307
522,0.7404988313484371
523,0.9200243994664898
524,0.8707043907472976
525,0.9183765847425109
526,0.9150229910779004
527,0.9147108312977876
528,0.8810645973290006
529,0.937928242949489
530,0.9301647362202008
531,0.9435265917078974
532,0.9277533839476316
533,0.907965706042068
534,0.9186350032112379
535,0.5736665465744405
536,0.9219088210240625
537,0.92644596325019
538,0.7753095910756079
539,0.9066878810709381
540,0.6899615206875656
541,0.8429241323891643
542,0.8868665890735212
543,0.9449377720367652
544,0.937813163033891
545,0.9358945521918873
546,0.9364358033585741
547,0.8864162267035791
548,0.8130947935447864
549,0.8864149014565426
550,0.7515203094212369
551,0.9007751598409948
552,0.9435940937207825
553,0.9400978789647002
554,0.9220468477584305
555,0.7355485942604786
556,0.10566086113733286
557,0.9336809027690498
558,0.9038127585099623
559,0.7182014820074176
560,0.8977444408150552
561,0.9328788467348224
562,0.941881256381086
563,0.7513974553405334
564,0.8898525956973428
565,0.7982633210411395
566,0.9409608165970983
567,0.8837971417270015
568,0.9447384503242148
569,0.6702223448829479
570,0.7649675906065792
571,0.9267643344202149
572,0.10179889107767878
573,0.9020580812737533
574,0.9032132794268319
575,0.9303210569472118
576,0.9381922278714538
577,0.9446785772951243
578,0.9400536309389175
579,0.9208629047024373
580,0.8646192288681963
581,0.32540669041745846
582,0.8901575296907961
583,0.8999218702417645
584,0.9218490523549919
585,0.8822947976032344
586,0.9193199848127748
587,0.632584049564073
588,0.0386819241568195
589,0.9393429642120044
590,0.9367283114882181
591,0.8767808022247301
592,0.9140714335068681
593,0.9290808189585128
594,0.9046096363906958
595,0.9031612324172118
596,0.8958931079958461
597,0.9201074940448617
598,0.8746349497317076
599,0.8346031947157846
600,0.9441845972492512
601,0.9367323479090117
602,0.9166941006521846
603,0.9273965390670351
604,0.8538704895993297
605,0.9099586873372054
606,0.9035231854401161
607,0.9435045992907849
608,0.5241265894987766
609,0.7331127745372982
610,0.18637945829306754
611,0.8884537951859276
612,0.9157828138436651
613,0.9304704035796381
614,0.8447424792024781
615,0.9173712116506765
616,0.9326411340616518
617,0.9201403900850522
618,0.9033925443408982
619,0.4738537694451511
620,0.8413507550125366
621,0.8658094557935613
622,0.925650751090752
623,0.7427889235115737
624,0.5703452882968784
625,0.8977629962380739
626,0.9112398495557448
627,0.9243348051674974
628,0.9354072963871287
629,0.9297444715374569
630,0.11451582285462783
631,0.9095530008217356
632,0.9420056360382668
633,0.9392488754416615
634,0.9378582321047041
635,0.8528469130639598
636,0.8779466459507145
637,0.2215149716771843
638,0.5554502665439222
639,0.9435530001880077
640,0.9244731178856446
641,0.8656375912800851
642,0.8827488885051761
643,0.9300363898848862
644,0.9102747644917445
645,0.9386573180065063
646,0.9058919946005919
647,0.8351345968455195
648,0.6156217647414117
649,0.8977298881718294
650,0.9443900736023846
651,0.2772359010635347
652,0.9261796162578808
653,0.8542390822621446
654,0.9145216513910646
655,0.8876318600805885
656,0.9087166620311221
657,0.8500624941854165
658,0.9275776329218399
659,0.7309176686391545
660,0.7123847977379402
661,0.059292562214937006
662,0.9094140141697797
663,0.8361430442094638
664,0.8104628598513235
665,0.9053449040905367
666,0.9452807261472032
667,0.047591806416981276
668,0.9127113299461753
669,0.8748395811062926
670,0.9182849171004994
671,0.8206763749869636
672,0.9149870895769834
673,0.9342194637386285
674,0.8448550198345135
675,0.09362250279188442
676,0.9326128299745742
677,0.9216359245818001
678,0.9117781659463715
679,0.18942750483953658
680,0.9420417224105215
681,0.945285219635785
682,0.8768922942791549
683,0.8410874923702314
684,0.8575269426820336
685,0.9397569468175433
686,0.86876678115129
687,0.8805443902090984
688,0.865416656454182
689,0.9056353126626228
690,0.9413215277318123
691,0.8987182589677352
692,0.8911810641831531
693,0.8831042385322728
694,0.9423768024096475
695,0.8683858159358062
696,0.9322480514122027
697,0.5638157942493996
698,0.8536721343391154
699,0.929760327347623
700,0.9384746484392166
701,0.07531776348103375
702,0.937617070619609
703,0.9433556092366475
704,0.9402527329981941
705,0.9436044051573733
706,0.9424244212741912
707,0.9397031233837041
708,0.25671437337037323
709,0.8730042968994794
710,0.4547196780476036
711,0.9111820217561932
712,0.15896385930475418
713,0.26542530046612367
714,0.9186191595236451
715,0.9391342457518137
716,0.940885094723313
717,0.9099734084924929
718,0.8818665103304919
719,0.9433289587814772
720,0.9232144402888149
721,0.9453053122320281
722,0.8906078334465379
723,0.8004161274402893
724,0.0874881188976014
725,0.9219992631393399
726,0.8334115186580288
727,0.45801461564262463
728,0.8930077152650228
729,0.9363265607280026
730,0.9379490616574074
731,0.859077618266506
732,0.8525649308342109
733,0.573828047705449
734,0.8596905675602751
735,0.902745341418629
736,0.9396247716079685
737,0.7645218287363791
738,0.8907966676383113
739,0.9266229240633436
740,0.9347178646139696
741,0.8752689084711415
742,0.9086674498027859
743,0.6782339383336657
744,0.9029482063607401
745,0.9079972652980001
746,0.8740523366123494
747,0.7719389999294598
748,0.06341377099910417
749,0.8992452463032448
750,0.9040593920189466
751,0.9337571417565881
752,0.8044377846581112
753,0.8726591651130807
754,0.8693806507993628
755,0.887139416562085
756,0.9169212785216707
757,0.8637894507037037
758,0.10452724677124
759,0.9430500522436439
760,0.5018244561426919
761,0.5199267787438319
762,0.9117647481706046
763,0.8478311079294244
764,0.6741855249366309
765,0.49182978583110737
766,0.7944019730420206
767,0.9432142362292517
768,0.9058390735267123
769,0.934056813806086
770,0.8094804996883754
771,0.908405433343555
772,0.9312211355244422
773,0.9380182784855002
774,0.9378610509379444
775,0.7998993857858897
776,0.05942832915056349
777,0.9368881740237189
778,0.8815975168177055
779,0.9281283351798896
780,0.9305683124668167
781,0.9332241436511911
782,0.9258730374939482
783,0.9083961566918625
784,0.9154614769604296
785,0.8989824882422625
786,0.897493476936113
787,0.9048841197765576
788,0.8751969913744138
789,0.8499435568195686
790,0.5671890632223088
791,0.9418709118205685
792,0.4599660186170649
793,0.871446333952257
794,0.9295298444551087
795,0.8935570714001267
796,0.7977029253461465
797,0.9138634294522351
798,0.8876255609726604
799,0.05219370938414406
800,0.9389469056287849
801,0.9068296241940089
802,0.8662105411641511
803,0.9391914272678644
804,0.9092094125937781
805,0.9041017850569313
806,0.8571632974523947
807,0.9042003706087949
808,0.9465944973234119
809,0.9075991213296885
810,0.9280974296538744
811,0.8499439663982133
812,0.8941339544905498
813,0.8625552131551434
814,0.9277380926849391
815,0.9225871491111951
816,0.9421874346289666
817,0.9119324955386775
818,0.9392428414517265
819,0.8993555424372245
820,0.937791435405745
821,0.8280648683771986
822,0.9294555331390416
823,0.13214252527370796
824,0.9009927725525786
825,0.9429241814250469
826,0.44156328802374023
827,0.9277252124005064
828,0.9202253966841312
829,0.8871185282191659
830,0.6986918385756831
831,0.8479358458616583
832,0.9290815073804162
833,0.8631189455624094
834,0.7076184044294191
835,0.87789158279598
836,0.839805735232501
837,0.9458321463903946
838,0.9423187856308226
839,0.8830662616195468
840,0.9297910694775615
841,0.7918968684898029
842,0.49142194056108723
843,0.7582878785234032
844,0.8774217373941477
845,0.5490748184355764
846,0.8764961449560476
847,0.7121620299233975
848,0.8859741323680914
849,0.9188247060072733
850,0.9057724725311227
851,0.2579694756321457
852,0.8714214511441764
853,0.9053503346253192
854,0.8785514286088091
855,0.9227116594720062
856,0.9292748957741853
857,0.9343546937918387
858,0.9230086051601377
859,0.9209953451665044
860,0.8793962541923674
861,0.8300513226189921
862,0.944275568449106
863,0.9368261632896273
864,0.8174559407609443
865,0.9235281553956372
866,0.8849841665995448
867,0.9361633805765205
868,0.9017847348931557
869,0.9082465548949301
870,0.9085819308461284
871,0.9159447795682387
872,0.9188798944790844
873,0.9209183768067071
874,0.9349846679023239
875,0.9134797748898356
876,0.9354822902043738
877,0.9354289577649573
878,0.7784865120478154
879,0.9428842909115691
880,0.9067096497404148
881,0.9430504015828157
882,0.943226191863731
883,0.9090861752857125
884,0.8809597979716864
885,0.8368689135097057
886,0.8896575744892861
887,0.9257513457401618
888,0.9462546192998159
889,0.8845684261509398
890,0.9113998213005339
891,0.8912266984348083
892,0.7183056281650235
893,0.9361298114115314
894,0.8363948565829518
895,0.8739757521099412
896,0.8697294673617506
897,0.844502999952488
898,0.8712674336476374
899,0.9467821058886778
900,0.8892871725313908
901,0.9110446558653418
902,0.894202414287667
903,0.9319806410176138
904,0.9013106120142215
905,0.7965748108343489
906,0.9158415486478366
907,0.9370997742305389
908,0.9415438107745118
909,0.945872643763727
910,0.9140071030388295
911,0.6046365671342558
912,0.8549571382114529
913,0.8949914188592627
914,0.7945502463731352
915,0.9263789186983031
916,0.9331516555589351
917,0.943191764806544
918,0.8949223920524882
919,0.9145799981701508
920,0.7938767590017187
921,0.9314880618384447
922,0.9300500881871464
923,0.9182585076687483
924,0.9267297450110297
925,0.9434053085120446
926,0.7590348630138735
927,0.8497863010723389
928,0.9051437207246902
929,0.7234467048786547
930,0.8394352983442902
931,0.934528698054647
932,0.9041905959932388
933,0.8450318907204881
934,0.8530326872011159
935,0.8674924902713246
936,0.8980347604234833
937,0.6715374270847424
938,0.9079369751007466
939,0.924660890129827
940,0.9456530529791667
941,0.9236465960280448
942,0.8547052065059118
943,0.9133091762935367
944,0.8907282995843969
945,0.10771249619210863
946,0.9367050523198281
947,0.8753412581942175
948,0.9345053206656561
949,0.9347742850573717
950,0.9347101059717794
951,0.9434951611789583
952,0.9137737506310204
953,0.8391283110356662
954,0.6407623613082124
955,0.9464382375395642
956,0.9463018821842976
957,0.18205732229618518
958,0.9414480056115743
959,0.617409326776176
960,0.9399348417007742
961,0.861464001835596
962,0.9420450917025074
963,0.9451984704528507
964,0.9166760457414579
965,0.9413562956748824
966,0.9441931470830756
967,0.9137697718982796
968,0.9050943219042505
969,0.6319018199633295
970,0.8856749255147329
971,0.9118507175532597
972,0.9365408011900724
973,0.9009808317763335
974,0.38367247288735096
975,0.923265896760339
976,0.9068486799719795
977,0.6962472214270143
978,0.9147946336930536
979,0.798808944488655
980,0.9010853591128155
981,0.9159547604955703
982,0.7528307665426296
983,0.8015200981372809
984,0.8810817039026413
985,0.9332622056482224
986,0.8711312277920937
987,0.6367884161674526
988,0.9457695299995283
989,0.6925265214232671
990,0.9008928689953329
991,0.9456458158293304
992,0.8494200186764906
993,0.8717104242076893
994,0.9103231086051942
995,0.9297446900037221
996,0.9374232542006394
997,0.9279398454715182
998,0.8680786472122939
999,0.9290659433973063
1000,0.9059324807959257
1001,0.9101000202348534
1002,0.9451315945521106
1003,0.9456452229605772
1004,0.9140670191630736
1005,0.8539999582149285
1006,0.9314236288943276
1007,0.09111917955893857
1008,0.8922657734367831
1009,0.9058088345084201
1010,0.9444370027037838
1011,0.9230959130831327
1012,0.9413090353411444
1013,0.3029193736525283
1014,0.8984169567386766
1015,0.784947807378421
1016,0.3730036334330694
1017,0.877479148228286
1018,0.9429123696189459
1019,0.9428333759001655
1020,0.9440396201677543
1021,0.9171938432904773
1022,0.9155692582490043
1023,0.9127713303560263
1024,0.8743085795303933
1025,0.9243955783669723
1026,0.920636305813478
1027,0.7353609364130078
1028,0.9212183364496728
1029,0.8074605277800453
1030,0.886235029968504
1031,0.8910621676281767
1032,0.8586338321910363
1033,0.9141687531535532
1034,0.8528174975767353
1035,0.9276933940769808
1036,0.9014232058175686
1037,0.9043196645894316
1038,0.7148894328394905
1039,0.9363543666618532
1040,0.9328178594809179
1041,0.784411854387524
1042,0.692772846296203
1043,0.9375785165710419
1044,0.946339629952712
1045,0.9436460492216552
1046,0.8623668516493044
1047,0.8507723335904901
1048,0.8420018915639647
1049,0.3234284740430867
1050,0.8851465512259125
1051,0.9396323778067032
1052,0.9046826604827813
1053,0.9404178136533092
1054,0.928955326487344
1055,0.9468356706151416
1056,0.9108641822144946
1057,0.8637800650953509
1058,0.907106308566061
1059,0.9253133456367231
1060,0.8830970897730541
1061,0.9377011648802889
1062,0.9372119223742358
1063,0.9113463248705591
1064,0.8886660755884247
1065,0.6627351293835347
1066,0.680265031505181
1067,0.9337307720767101
1068,0.7548966847419832
1069,0.9320069327244693
1070,0.9434051569062618
1071,0.9403946340630526
1072,0.9457869387525774
1073,0.9430108194459311
1074,0.5357713924349307
1075,0.6890935241849663
1076,0.9416432442436895
1077,0.9229175322998662
1078,0.941010730955775
1079,0.8641678084146092
1080,0.8946098278884891
1081,0.918838960163993
1082,0.8827816936051747
1083,0.8944321843542964
1084,0.8550103437560592
1085,0.9451945652201236
1086,0.9466350318904577
1087,0.8728165602660933
1088,0.9350289908725486
1089,0.40386626494592043
1090,0.08560831504244917
1091,0.2447930003919571
1092,0.9159638401655584
1093,0.9440263688935477
1094,0.9448957055255492
1095,0.8933224451847085
1096,0.9430919896922575
1097,0.9012209946086417
1098,0.8794942463541254
1099,0.7847556648270737
1100,0.9425358055283557
1101,0.9325912762114422
1102,0.914710279718349
1103,0.9089918220431015
1104,0.8080517731679178
1105,0.9405443421639248
1106,0.9024240607224499
1107,0.9394244908572136
1108,0.8758949006999917
1109,0.8677876256614786
1110,0.868445313233743
1111,0.9458051411416596
1112,0.5925129641324344
1113,0.877923363472107
1114,0.9467403011877906
1115,0.8873103449150891
1116,0.9250748222559324
1117,0.9469294767923996
1118,0.9264531159214288
1119,0.8773855032247255
1120,0.9283226832689417
1121,0.05894169632941657
1122,0.923622666614556
1123,0.9114929994903551
1124,0.9439072594965607
1125,0.9218902436120325
1126,0.8981662807083144
1127,0.430450009483809
1128,0.814645884067793
1129,0.9397378358392041
1130,0.9427724565924354
1131,0.9074192290496164
1132,0.7592201960018643
1133,0.8848645590874618
1134,0.9263561393761928
1135,0.9457325338997847
1136,0.941734747714537
1137,0.7454543424045282
1138,0.8704383278289003
1139,0.9439640623632706
1140,0.9272418330564106
1141,0.943496214384729
1142,0.6966992249144865
1143,0.9153179460832475
1144,0.9249805568805487
1145,0.9357288918017981
1146,0.9365543562553217
1147,0.9055574414091417
1148,0.9448518663215795
1149,0.3379054011337647
1150,0.9210185105418954
1151,0.05688891237831116
1152,0.9228197709792652
1153,0.9178556255704369
1154,0.9155286977593328
1155,0.9370310036187531
1156,0.8558676402988634
1157,0.8868855826397045
1158,0.6273042301001002
1159,0.11670699577318781
1160,0.10522790144350966
1161,0.946493061786781
1162,0.9101221918730861
1163,0.9183074612924644
1164,0.6707204673394034
1165,0.941152824448964
1166,0.3324919922832488
1167,0.9022750051135112
1168,0.9325758525080408
1169,0.9153572665527321
1170,0.9363850772505489
1171,0.9446561355124874
1172,0.7285990374629456
1173,0.9310116236283964
1174,0.9130784235372069
1175,0.9089091106391278
1176,0.8966481080174731
1177,0.9288279991867036
1178,0.8371382810373454
1179,0.9421051482173883
1180,0.9107978471068261
1181,0.9462163532326532
1182,0.89277186041262
1183,0.9400574481492818
1184,0.943044390533425
1185,0.7765716467608049
1186,0.9309800882240671
1187,0.8553022843510509
1188,0.8396211138691667
1189,0.8077944234473824
1190,0.9295676817058425
1191,0.878052043909417
1192,0.24212439457715257
1193,0.9439307195966912
1194,0.3705254962714349
1195,0.9136617170302974
1196,0.8255113044941421
1197,0.9371014901007676
1198,0.9437022961356154
1199,0.9231120987792435
1200,0.9420100845783306
1201,0.9236152135455372
1202,0.8690529774513778
1203,0.6686513585433028
1204,0.8327419566824578
1205,0.8958995865727115
1206,0.9112949759824582
1207,0.9003009130404548
1208,0.8962605666333694
1209,0.9074647096416826
1210,0.9392429156907932
1211,0.8594311920301942
1212,0.3937883599446951
1213,0.908280247880319
1214,0.9327858430664314
1215,0.681358576775857
1216,0.8981946710292075
1217,0.460348212858563
1218,0.9197213590315749
1219,0.7430006161254517
1220,0.925965001955053
1221,0.8331274565075336
1222,0.9109319545325185
1223,0.7715194991826352
1224,0.5292235518071757
1225,0.8228686366696671
1226,0.8859462256391419
1227,0.9451266281745438
1228,0.9471138602329875
1229,0.9146766782442963
1230,0.8944374123054635
1231,0.7271578617202963
1232,0.8977881122599534
1233,0.9369940869311716
1234,0.904742992147677
1235,0.35304317478426067
1236,0.846742357336676
1237,0.9405495795219879
1238,0.9368581521333716
1239,0.8346228472888064
1240,0.9005389560262522
1241,0.8836045354150635
1242,0.8944798209815021
1243,0.6646953130524057
1244,0.9006108954987031
1245,0.936882108756673
1246,0.8005025887302443
1247,0.9306776227955517
1248,0.9379862368302987
1249,0.8904569294921261
1250,0.8841905366732823
1251,0.1911094080988014
1252,0.9430986010076989
1253,0.872483892931513
1254,0.9225299853464698
1255,0.9184372028802571
1256,0.7445393867414781
1257,0.9074988756075234
1258,0.8753351968834846
